직무,경력,지역,연봉,기술,기술_개수
데이터 분석가,경력 8년차 이상,판교/분당,10406,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 3년차 이상,서울 성동구,6547,"[np.str_('R'), np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Python'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,5845,"[np.str_('Python'), np.str_('Excel'), np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 3년차 이상,서울 성동구,5986,"[np.str_('Tableau'), np.str_('Excel'), np.str_('Python')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,8631,"[np.str_('Tableau'), np.str_('Python')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,8616,"[np.str_('SQL'), np.str_('Excel'), np.str_('R'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,판교/분당,10105,"[np.str_('Python'), np.str_('SQL'), np.str_('Machine Learning'), np.str_('R')]",4
데이터 분석가,경력 8년차 이상,서울 구로구,7654,"[np.str_('Tableau'), np.str_('R'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 3년차 이상,판교/분당,6171,"[np.str_('SQL'), np.str_('Python'), np.str_('Excel'), np.str_('R')]",4
데이터 분석가,신입,서울 성동구,3053,"[np.str_('Excel'), np.str_('R'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,신입,서울 강남구,3633,"[np.str_('SQL'), np.str_('Excel')]",2
데이터 분석가,경력 8년차 이상,판교/분당,10164,"[np.str_('R'), np.str_('Excel'), np.str_('Machine Learning'), np.str_('Python'), np.str_('Tableau')]",5
데이터 분석가,경력 3년차 이상,서울 구로구,5616,"[np.str_('SQL'), np.str_('R'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",5
데이터 분석가,신입,판교/분당,4064,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('R'), np.str_('Excel')]",4
데이터 분석가,신입,서울 마포구,3838,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Tableau'), np.str_('Excel'), np.str_('Machine Learning')]",5
데이터 분석가,경력 8년차 이상,서울 성동구,9398,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('R'), np.str_('SQL')]",4
데이터 분석가,신입,서울 성동구,3790,"[np.str_('Excel'), np.str_('R'), np.str_('Python'), np.str_('Machine Learning'), np.str_('SQL')]",5
데이터 분석가,신입,서울 성동구,3681,"[np.str_('Machine Learning'), np.str_('Python'), np.str_('SQL')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,5833,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('R')]",3
데이터 분석가,경력 8년차 이상,서울 성동구,8752,"[np.str_('R'), np.str_('Excel'), np.str_('Tableau')]",3
데이터 분석가,경력 8년차 이상,서울 성동구,8472,"[np.str_('SQL'), np.str_('Tableau')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,7462,"[np.str_('Python'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,8641,"[np.str_('Machine Learning'), np.str_('R'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,5549,"[np.str_('SQL'), np.str_('R'), np.str_('Python')]",3
데이터 분석가,경력 3년차 이상,서울 구로구,6351,"[np.str_('Excel'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,9028,"[np.str_('R'), np.str_('Excel'), np.str_('Python')]",3
데이터 분석가,경력 3년차 이상,판교/분당,6554,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Python')]",3
데이터 분석가,경력 8년차 이상,서울 성동구,9685,"[np.str_('Excel'), np.str_('SQL'), np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 8년차 이상,서울 마포구,8806,"[np.str_('SQL'), np.str_('Excel')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,7371,"[np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('SQL'), np.str_('R')]",5
데이터 분석가,신입,판교/분당,4127,"[np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Python'), np.str_('SQL')]",4
데이터 분석가,경력 3년차 이상,판교/분당,6610,"[np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Tableau'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,6182,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Excel'), np.str_('Python')]",5
데이터 분석가,경력 3년차 이상,서울 성동구,5044,"[np.str_('SQL'), np.str_('Machine Learning')]",2
데이터 분석가,경력 8년차 이상,서울 강남구,10757,"[np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Excel'), np.str_('Python'), np.str_('SQL')]",5
데이터 분석가,경력 3년차 이상,판교/분당,6497,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Excel'), np.str_('SQL')]",5
데이터 분석가,경력 8년차 이상,서울 강남구,8009,"[np.str_('R'), np.str_('Tableau')]",2
데이터 분석가,경력 3년차 이상,판교/분당,5811,"[np.str_('SQL'), np.str_('R'), np.str_('Python')]",3
데이터 분석가,경력 8년차 이상,서울 성동구,9893,"[np.str_('Python'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 3년차 이상,판교/분당,5925,"[np.str_('Machine Learning'), np.str_('Excel')]",2
데이터 분석가,경력 3년차 이상,판교/분당,6791,"[np.str_('Machine Learning'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,5942,"[np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Excel'), np.str_('Tableau'), np.str_('Python')]",5
데이터 분석가,신입,서울 성동구,3574,"[np.str_('R'), np.str_('Tableau'), np.str_('Excel'), np.str_('Machine Learning'), np.str_('Python')]",5
데이터 분석가,경력 8년차 이상,서울 마포구,8871,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Python'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,6234,"[np.str_('Machine Learning'), np.str_('Excel'), np.str_('R'), np.str_('SQL'), np.str_('Python')]",5
데이터 분석가,신입,서울 성동구,3884,"[np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Python')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,6091,"[np.str_('Python'), np.str_('SQL')]",2
데이터 분석가,신입,서울 성동구,3496,"[np.str_('Tableau'), np.str_('R'), np.str_('Machine Learning')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,7849,"[np.str_('Machine Learning'), np.str_('R')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,8678,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,9552,"[np.str_('SQL'), np.str_('Machine Learning'), np.str_('Tableau'), np.str_('R')]",4
데이터 분석가,경력 3년차 이상,판교/분당,5437,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('Excel')]",3
데이터 분석가,신입,서울 성동구,3077,"[np.str_('Tableau'), np.str_('R')]",2
데이터 분석가,경력 8년차 이상,서울 강남구,8890,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,6546,"[np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,7989,"[np.str_('Tableau'), np.str_('Python')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,8978,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,8350,"[np.str_('R'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 3년차 이상,서울 구로구,6693,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Excel'), np.str_('R')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,6364,"[np.str_('Python'), np.str_('SQL'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",5
데이터 분석가,경력 8년차 이상,서울 성동구,8633,"[np.str_('Tableau'), np.str_('R'), np.str_('Python')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,5138,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,신입,서울 구로구,2877,"[np.str_('Excel'), np.str_('Tableau')]",2
데이터 분석가,경력 3년차 이상,서울 구로구,6635,"[np.str_('Python'), np.str_('Excel'), np.str_('SQL')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,9507,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Python')]",3
데이터 분석가,경력 8년차 이상,판교/분당,8550,"[np.str_('Excel'), np.str_('Machine Learning'), np.str_('Python'), np.str_('Tableau')]",4
데이터 분석가,경력 3년차 이상,판교/분당,6568,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",2
데이터 분석가,신입,서울 마포구,3466,"[np.str_('Python'), np.str_('Machine Learning')]",2
데이터 분석가,경력 3년차 이상,판교/분당,6900,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Excel'), np.str_('Python'), np.str_('SQL')]",5
데이터 분석가,경력 8년차 이상,서울 강남구,9924,"[np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Machine Learning')]",4
데이터 분석가,신입,판교/분당,3929,"[np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,5721,"[np.str_('Tableau'), np.str_('Python'), np.str_('Machine Learning'), np.str_('Excel')]",4
데이터 분석가,경력 8년차 이상,판교/분당,9371,"[np.str_('Tableau'), np.str_('R')]",2
데이터 분석가,경력 8년차 이상,서울 성동구,9195,"[np.str_('Tableau'), np.str_('Python'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 8년차 이상,서울 구로구,8149,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,서울 강남구,9367,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Machine Learning')]",4
데이터 분석가,경력 3년차 이상,서울 성동구,5254,"[np.str_('Machine Learning'), np.str_('Excel')]",2
데이터 분석가,경력 3년차 이상,서울 성동구,5716,"[np.str_('Tableau'), np.str_('Excel'), np.str_('R'), np.str_('SQL'), np.str_('Machine Learning')]",5
데이터 분석가,경력 8년차 이상,서울 마포구,8818,"[np.str_('R'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Machine Learning')]",5
데이터 분석가,경력 8년차 이상,서울 구로구,8774,"[np.str_('Python'), np.str_('SQL'), np.str_('R'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 8년차 이상,서울 구로구,9332,"[np.str_('Python'), np.str_('Tableau'), np.str_('Machine Learning')]",3
데이터 분석가,경력 8년차 이상,서울 강남구,9489,"[np.str_('Tableau'), np.str_('R'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,6672,"[np.str_('Tableau'), np.str_('SQL'), np.str_('R'), np.str_('Python'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,5969,"[np.str_('R'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 8년차 이상,판교/분당,9703,"[np.str_('Tableau'), np.str_('Python'), np.str_('R')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,6281,"[np.str_('Tableau'), np.str_('SQL'), np.str_('Python')]",3
데이터 분석가,경력 8년차 이상,서울 강남구,9683,"[np.str_('SQL'), np.str_('R')]",2
데이터 분석가,경력 8년차 이상,서울 성동구,8946,"[np.str_('Tableau'), np.str_('Excel'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",5
데이터 분석가,경력 8년차 이상,서울 마포구,9013,"[np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('R')]",4
데이터 분석가,경력 3년차 이상,판교/분당,6257,"[np.str_('SQL'), np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,5032,"[np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",3
데이터 분석가,신입,판교/분당,3682,"[np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Tableau'), np.str_('Excel')]",4
데이터 분석가,경력 3년차 이상,판교/분당,5875,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",3
데이터 분석가,신입,서울 성동구,3557,"[np.str_('R'), np.str_('Excel'), np.str_('Machine Learning'), np.str_('Python'), np.str_('SQL')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,5876,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,5846,"[np.str_('Machine Learning'), np.str_('Python')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,6495,"[np.str_('Python'), np.str_('Machine Learning')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,5406,"[np.str_('Tableau'), np.str_('Excel')]",2
데이터 분석가,신입,서울 강남구,3605,"[np.str_('SQL'), np.str_('R')]",2
데이터 분석가,신입,서울 구로구,3913,"[np.str_('Python'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Machine Learning')]",5
데이터 분석가,경력 8년차 이상,서울 구로구,8944,"[np.str_('R'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,5976,"[np.str_('Tableau'), np.str_('Excel')]",2
데이터 분석가,신입,서울 마포구,3274,"[np.str_('Excel'), np.str_('Machine Learning')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,5371,"[np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Tableau')]",4
데이터 분석가,경력 8년차 이상,서울 강남구,8748,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('SQL')]",3
데이터 분석가,경력 3년차 이상,판교/분당,5816,"[np.str_('Python'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('SQL')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,6534,"[np.str_('Excel'), np.str_('SQL'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",5
데이터 분석가,신입,서울 구로구,3215,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",2
데이터 분석가,신입,서울 강남구,3931,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Tableau'), np.str_('SQL'), np.str_('R')]",5
데이터 분석가,경력 3년차 이상,판교/분당,6336,"[np.str_('R'), np.str_('Excel'), np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Python')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,5356,"[np.str_('SQL'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('R')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,6796,"[np.str_('Machine Learning'), np.str_('Excel'), np.str_('Python'), np.str_('SQL')]",4
데이터 분석가,경력 8년차 이상,서울 구로구,9296,"[np.str_('Python'), np.str_('Machine Learning')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,8927,"[np.str_('Tableau'), np.str_('Python')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,5415,"[np.str_('Machine Learning'), np.str_('R')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,6666,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Machine Learning'), np.str_('Excel')]",4
데이터 분석가,경력 8년차 이상,판교/분당,8843,"[np.str_('Python'), np.str_('Excel'), np.str_('R')]",3
데이터 분석가,경력 3년차 이상,서울 마포구,6046,"[np.str_('Excel'), np.str_('R'), np.str_('Tableau'), np.str_('Machine Learning')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,5627,"[np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Tableau')]",4
데이터 분석가,신입,서울 성동구,3708,"[np.str_('Python'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",4
데이터 분석가,신입,서울 구로구,3199,"[np.str_('Tableau'), np.str_('SQL'), np.str_('R')]",3
데이터 분석가,경력 8년차 이상,판교/분당,10022,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('Python'), np.str_('Machine Learning')]",4
데이터 분석가,경력 8년차 이상,판교/분당,9662,"[np.str_('Python'), np.str_('Tableau'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,판교/분당,9276,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",2
데이터 분석가,경력 3년차 이상,서울 구로구,4863,"[np.str_('Python'), np.str_('Machine Learning')]",2
데이터 분석가,신입,서울 강남구,4035,"[np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",3
데이터 분석가,신입,서울 마포구,3719,"[np.str_('Python'), np.str_('Excel'), np.str_('Machine Learning'), np.str_('SQL')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,5539,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,6093,"[np.str_('SQL'), np.str_('R')]",2
데이터 분석가,경력 8년차 이상,판교/분당,8895,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 8년차 이상,서울 강남구,8621,"[np.str_('R'), np.str_('Excel'), np.str_('SQL'), np.str_('Python')]",4
데이터 분석가,경력 3년차 이상,판교/분당,6550,"[np.str_('SQL'), np.str_('Python'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,9266,"[np.str_('R'), np.str_('Python'), np.str_('Machine Learning')]",3
데이터 분석가,경력 8년차 이상,판교/분당,9027,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('R'), np.str_('Tableau')]",4
데이터 분석가,경력 3년차 이상,판교/분당,7000,"[np.str_('SQL'), np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 3년차 이상,서울 마포구,4964,"[np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",3
