직무,경력,지역,연봉,기술,기술_개수
데이터 분석가,신입,서울 구로구,5217,"[np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Python')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,10848,"[np.str_('SQL'), np.str_('Tableau'), np.str_('Excel')]",3
데이터 분석가,경력 8년차 이상,판교/분당,12191,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,11178,"[np.str_('R'), np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Python'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,7662,"[np.str_('Python'), np.str_('Excel'), np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 3년차 이상,서울 성동구,7404,"[np.str_('Tableau'), np.str_('Excel'), np.str_('Python')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,9635,"[np.str_('Tableau'), np.str_('Python')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,9566,"[np.str_('SQL'), np.str_('Excel'), np.str_('R'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,판교/분당,11851,"[np.str_('Python'), np.str_('SQL'), np.str_('Machine Learning'), np.str_('R')]",4
데이터 분석가,경력 8년차 이상,서울 구로구,8169,"[np.str_('Tableau'), np.str_('R'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 8년차 이상,판교/분당,10573,"[np.str_('SQL'), np.str_('Python'), np.str_('Excel'), np.str_('R')]",4
데이터 분석가,신입,서울 성동구,4283,"[np.str_('Excel'), np.str_('R'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 3년차 이상,서울 강남구,8268,"[np.str_('SQL'), np.str_('Excel')]",2
데이터 분석가,경력 8년차 이상,판교/분당,12133,"[np.str_('R'), np.str_('Excel'), np.str_('Machine Learning'), np.str_('Python'), np.str_('Tableau')]",5
데이터 분석가,경력 8년차 이상,서울 구로구,9304,"[np.str_('SQL'), np.str_('R'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",5
데이터 분석가,신입,판교/분당,6560,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('R'), np.str_('Excel')]",4
데이터 분석가,신입,서울 마포구,5838,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Tableau'), np.str_('Excel'), np.str_('Machine Learning')]",5
데이터 분석가,경력 8년차 이상,서울 성동구,10737,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('R'), np.str_('SQL')]",4
데이터 분석가,신입,서울 성동구,5810,"[np.str_('Excel'), np.str_('R'), np.str_('Python'), np.str_('Machine Learning'), np.str_('SQL')]",5
데이터 분석가,경력 3년차 이상,서울 성동구,7491,"[np.str_('Machine Learning'), np.str_('Python'), np.str_('SQL')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,7189,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('R')]",3
데이터 분석가,경력 8년차 이상,서울 성동구,9535,"[np.str_('R'), np.str_('Excel'), np.str_('Tableau')]",3
데이터 분석가,경력 8년차 이상,서울 성동구,9361,"[np.str_('SQL'), np.str_('Tableau')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,9629,"[np.str_('Python'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,9593,"[np.str_('Machine Learning'), np.str_('R'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,6812,"[np.str_('SQL'), np.str_('R'), np.str_('Python')]",3
데이터 분석가,경력 3년차 이상,서울 구로구,7927,"[np.str_('Excel'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,10056,"[np.str_('R'), np.str_('Excel'), np.str_('Python')]",3
데이터 분석가,경력 8년차 이상,판교/분당,11227,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Python')]",3
데이터 분석가,경력 8년차 이상,서울 성동구,11027,"[np.str_('Excel'), np.str_('SQL'), np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 8년차 이상,서울 마포구,9645,"[np.str_('SQL'), np.str_('Excel')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,9585,"[np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('SQL'), np.str_('R')]",5
데이터 분석가,신입,판교/분당,6491,"[np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Python'), np.str_('SQL')]",4
데이터 분석가,경력 3년차 이상,판교/분당,8630,"[np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Tableau'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,7777,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Excel'), np.str_('Python')]",5
데이터 분석가,경력 3년차 이상,서울 성동구,6122,"[np.str_('SQL'), np.str_('Machine Learning')]",2
데이터 분석가,경력 8년차 이상,서울 강남구,12692,"[np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Excel'), np.str_('Python'), np.str_('SQL')]",5
데이터 분석가,경력 3년차 이상,판교/분당,8423,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Excel'), np.str_('SQL')]",5
데이터 분석가,경력 8년차 이상,서울 강남구,8891,"[np.str_('R'), np.str_('Tableau')]",2
데이터 분석가,경력 8년차 이상,판교/분당,9903,"[np.str_('SQL'), np.str_('R'), np.str_('Python')]",3
데이터 분석가,경력 8년차 이상,서울 성동구,11147,"[np.str_('Python'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 3년차 이상,판교/분당,7496,"[np.str_('Machine Learning'), np.str_('Excel')]",2
데이터 분석가,경력 3년차 이상,판교/분당,8832,"[np.str_('Machine Learning'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,7406,"[np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Excel'), np.str_('Tableau'), np.str_('Python')]",5
데이터 분석가,경력 3년차 이상,서울 성동구,7045,"[np.str_('R'), np.str_('Tableau'), np.str_('Excel'), np.str_('Machine Learning'), np.str_('Python')]",5
데이터 분석가,경력 8년차 이상,서울 마포구,10076,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Python'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,7844,"[np.str_('Machine Learning'), np.str_('Excel'), np.str_('R'), np.str_('SQL'), np.str_('Python')]",5
데이터 분석가,신입,서울 성동구,5893,"[np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Python')]",5
데이터 분석가,경력 8년차 이상,서울 마포구,10504,"[np.str_('Python'), np.str_('SQL')]",2
데이터 분석가,경력 3년차 이상,서울 성동구,6975,"[np.str_('Tableau'), np.str_('R'), np.str_('Machine Learning')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,8430,"[np.str_('Machine Learning'), np.str_('R')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,9597,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,10879,"[np.str_('SQL'), np.str_('Machine Learning'), np.str_('Tableau'), np.str_('R')]",4
데이터 분석가,경력 3년차 이상,판교/분당,6781,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('Excel')]",3
데이터 분석가,신입,서울 성동구,4608,"[np.str_('Tableau'), np.str_('R')]",2
데이터 분석가,경력 8년차 이상,서울 강남구,10134,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,8438,"[np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,8608,"[np.str_('Tableau'), np.str_('Python')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,9964,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,9069,"[np.str_('R'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 3년차 이상,서울 구로구,8366,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Excel'), np.str_('R')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,8373,"[np.str_('Python'), np.str_('SQL'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",5
데이터 분석가,경력 8년차 이상,서울 성동구,9556,"[np.str_('Tableau'), np.str_('R'), np.str_('Python')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,6260,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 3년차 이상,서울 구로구,5928,"[np.str_('Excel'), np.str_('Tableau')]",2
데이터 분석가,경력 3년차 이상,서울 구로구,8213,"[np.str_('Python'), np.str_('Excel'), np.str_('SQL')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,10837,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Python')]",3
데이터 분석가,경력 8년차 이상,판교/분당,9685,"[np.str_('Excel'), np.str_('Machine Learning'), np.str_('Python'), np.str_('Tableau')]",4
데이터 분석가,경력 3년차 이상,판교/분당,8363,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",2
데이터 분석가,신입,서울 마포구,5145,"[np.str_('Python'), np.str_('Machine Learning')]",2
데이터 분석가,경력 8년차 이상,판교/분당,11849,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Excel'), np.str_('Python'), np.str_('SQL')]",5
데이터 분석가,경력 8년차 이상,서울 강남구,11724,"[np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Machine Learning')]",4
데이터 분석가,신입,판교/분당,5984,"[np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,7105,"[np.str_('Tableau'), np.str_('Python'), np.str_('Machine Learning'), np.str_('Excel')]",4
데이터 분석가,경력 8년차 이상,판교/분당,10700,"[np.str_('Tableau'), np.str_('R')]",2
데이터 분석가,경력 8년차 이상,서울 성동구,10337,"[np.str_('Tableau'), np.str_('Python'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 8년차 이상,서울 구로구,8854,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,서울 강남구,10924,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Machine Learning')]",4
데이터 분석가,경력 3년차 이상,서울 성동구,6368,"[np.str_('Machine Learning'), np.str_('Excel')]",2
데이터 분석가,경력 3년차 이상,서울 성동구,7124,"[np.str_('Tableau'), np.str_('Excel'), np.str_('R'), np.str_('SQL'), np.str_('Machine Learning')]",5
데이터 분석가,경력 8년차 이상,서울 마포구,9875,"[np.str_('R'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Machine Learning')]",5
데이터 분석가,경력 8년차 이상,서울 구로구,9764,"[np.str_('Python'), np.str_('SQL'), np.str_('R'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 8년차 이상,서울 구로구,10511,"[np.str_('Python'), np.str_('Tableau'), np.str_('Machine Learning')]",3
데이터 분석가,경력 8년차 이상,서울 강남구,11110,"[np.str_('Tableau'), np.str_('R'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,8344,"[np.str_('Tableau'), np.str_('SQL'), np.str_('R'), np.str_('Python'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,7531,"[np.str_('R'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 8년차 이상,판교/분당,11411,"[np.str_('Tableau'), np.str_('Python'), np.str_('R')]",3
데이터 분석가,경력 8년차 이상,서울 성동구,10875,"[np.str_('Tableau'), np.str_('SQL'), np.str_('Python')]",3
데이터 분석가,경력 8년차 이상,서울 강남구,11218,"[np.str_('SQL'), np.str_('R')]",2
데이터 분석가,경력 8년차 이상,서울 성동구,9979,"[np.str_('Tableau'), np.str_('Excel'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",5
데이터 분석가,경력 8년차 이상,서울 마포구,10033,"[np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('R')]",4
데이터 분석가,경력 3년차 이상,판교/분당,8164,"[np.str_('SQL'), np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,6062,"[np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",3
데이터 분석가,신입,판교/분당,5634,"[np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Tableau'), np.str_('Excel')]",4
데이터 분석가,경력 3년차 이상,판교/분당,7494,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",3
데이터 분석가,신입,서울 성동구,5235,"[np.str_('R'), np.str_('Excel'), np.str_('Machine Learning'), np.str_('Python'), np.str_('SQL')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,7265,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,7239,"[np.str_('Machine Learning'), np.str_('Python')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,8351,"[np.str_('Python'), np.str_('Machine Learning')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,6511,"[np.str_('Tableau'), np.str_('Excel')]",2
데이터 분석가,신입,서울 강남구,5630,"[np.str_('SQL'), np.str_('R')]",2
데이터 분석가,신입,서울 구로구,5958,"[np.str_('Python'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Machine Learning')]",5
데이터 분석가,경력 8년차 이상,서울 구로구,10004,"[np.str_('R'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,7253,"[np.str_('Tableau'), np.str_('Excel')]",2
데이터 분석가,신입,서울 마포구,4776,"[np.str_('Excel'), np.str_('Machine Learning')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,6718,"[np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Tableau')]",4
데이터 분석가,경력 8년차 이상,서울 강남구,10019,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('SQL')]",3
데이터 분석가,경력 3년차 이상,판교/분당,7662,"[np.str_('Python'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('SQL')]",5
데이터 분석가,경력 8년차 이상,서울 강남구,11141,"[np.str_('Excel'), np.str_('SQL'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",5
데이터 분석가,신입,서울 구로구,4839,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",2
데이터 분석가,신입,서울 강남구,6143,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Tableau'), np.str_('SQL'), np.str_('R')]",5
데이터 분석가,경력 3년차 이상,판교/분당,8289,"[np.str_('R'), np.str_('Excel'), np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Python')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,6643,"[np.str_('SQL'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('R')]",5
데이터 분석가,경력 8년차 이상,서울 강남구,11722,"[np.str_('Machine Learning'), np.str_('Excel'), np.str_('Python'), np.str_('SQL')]",4
데이터 분석가,경력 8년차 이상,서울 구로구,10422,"[np.str_('Python'), np.str_('Machine Learning')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,9943,"[np.str_('Tableau'), np.str_('Python')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,6637,"[np.str_('Machine Learning'), np.str_('R')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,8622,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Machine Learning'), np.str_('Excel')]",4
데이터 분석가,경력 8년차 이상,판교/분당,9897,"[np.str_('Python'), np.str_('Excel'), np.str_('R')]",3
데이터 분석가,경력 3년차 이상,서울 마포구,7490,"[np.str_('Excel'), np.str_('R'), np.str_('Tableau'), np.str_('Machine Learning')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,7329,"[np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Tableau')]",4
데이터 분석가,신입,서울 성동구,5630,"[np.str_('Python'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",4
데이터 분석가,신입,서울 구로구,4910,"[np.str_('Tableau'), np.str_('SQL'), np.str_('R')]",3
데이터 분석가,경력 8년차 이상,판교/분당,11816,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('Python'), np.str_('Machine Learning')]",4
데이터 분석가,경력 8년차 이상,판교/분당,11290,"[np.str_('Python'), np.str_('Tableau'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,판교/분당,10542,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",2
데이터 분석가,경력 3년차 이상,서울 구로구,5937,"[np.str_('Python'), np.str_('Machine Learning')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,8554,"[np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",3
데이터 분석가,경력 3년차 이상,서울 마포구,7720,"[np.str_('Python'), np.str_('Excel'), np.str_('Machine Learning'), np.str_('SQL')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,7039,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,7451,"[np.str_('SQL'), np.str_('R')]",2
데이터 분석가,경력 8년차 이상,판교/분당,10124,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 8년차 이상,서울 강남구,9923,"[np.str_('R'), np.str_('Excel'), np.str_('SQL'), np.str_('Python')]",4
데이터 분석가,경력 3년차 이상,판교/분당,8515,"[np.str_('SQL'), np.str_('Python'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,10372,"[np.str_('R'), np.str_('Python'), np.str_('Machine Learning')]",3
데이터 분석가,경력 8년차 이상,판교/분당,10340,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('R'), np.str_('Tableau')]",4
